1.55138360253043E-06	-100
1.55138352412791E-06	-100
1.5513834457254E-06	-100
1.5513833673229E-06	-100
1.5513832889204E-06	-100
1.55138321051792E-06	-100
1.55138313211544E-06	-100
1.55138305371297E-06	-100
1.55138297531051E-06	-100
1.55138289690806E-06	-100
1.55138281850561E-06	-100
1.55138274010317E-06	-100
1.55138266170074E-06	-100
1.55138258329832E-06	-100
1.55138250489591E-06	-100
1.5513824264935E-06	-100
1.5513823480911E-06	-100
1.55138226968871E-06	-100
1.55138219128633E-06	-100
1.55138211288396E-06	-100
1.55138203448159E-06	-100
1.55138195607923E-06	-100
1.55138187767688E-06	-100
1.55138179927454E-06	-100
1.5513817208722E-06	-100
1.55138164246988E-06	-100
1.55138156406756E-06	-100
1.55138148566525E-06	-100
1.55138140726294E-06	-100
1.55138132886065E-06	-100
1.55138125045836E-06	-100
1.55138117205608E-06	-100
1.55138109365381E-06	-100
1.55138101525155E-06	-100
1.55138093684929E-06	-100
1.55138085844704E-06	-100
1.5513807800448E-06	-100
1.55138070164257E-06	-100
1.55138062324035E-06	-100
1.55138054483813E-06	-100
1.55138046643592E-06	-100
1.55138038803372E-06	-100
1.55138030963153E-06	-100
1.55138023122935E-06	-100
1.55138015282717E-06	-100
1.551380074425E-06	-100
1.55137999602284E-06	-100
1.55137991762069E-06	-100
1.55137983921855E-06	-100
1.55137976081641E-06	-100
1.55137968241428E-06	-100
1.55137960401216E-06	-100
1.55137952561005E-06	-100
1.55137944720794E-06	-100
1.55137936880584E-06	-100
1.55137929040376E-06	-100
1.55137921200167E-06	-100
1.5513791335996E-06	-100
1.55137905519754E-06	-100
1.55137897679548E-06	-100
1.55137889839343E-06	-100
1.55137881999139E-06	-100
1.55137874158935E-06	-100
1.55137866318733E-06	-100
1.55137858478531E-06	-100
1.5513785063833E-06	-100
1.5513784279813E-06	-100
1.5513783495793E-06	-100
1.55137827117732E-06	-100
1.55137819277534E-06	-100
1.55137811437337E-06	-100
1.55137803597141E-06	-100
1.55137795756945E-06	-100
1.55137787916751E-06	-100
1.55137780076557E-06	-100
1.55137772236364E-06	-100
1.55137764396172E-06	-100
1.5513775655598E-06	-100
1.55137748715789E-06	-100
1.55137740875599E-06	-100
1.5513773303541E-06	-100
1.55137725195222E-06	-100
1.55137717355035E-06	-100
1.55137709514848E-06	-100
1.55137701674662E-06	-100
1.55137693834477E-06	-100
1.55137685994292E-06	-100
1.55137678154109E-06	-100
1.55137670313926E-06	-100
1.55137662473744E-06	-100
1.55137654633563E-06	-100
1.55137646793383E-06	-100
1.55137638953203E-06	-100
1.55137631113024E-06	-100
1.55137623272846E-06	-100
1.55137615432669E-06	-100
1.55137607592492E-06	-100
1.55137599752317E-06	-100
1.55137591912142E-06	-100
1.55137584071968E-06	-100
1.55137576231795E-06	-100
1.55137568391622E-06	-100
1.55137560551451E-06	-100
1.5513755271128E-06	-100
1.5513754487111E-06	-100
1.5513753703094E-06	-100
1.55137529190772E-06	-100
1.55137521350604E-06	-100
1.55137513510437E-06	-100
1.55137505670271E-06	-100
1.55137497830106E-06	-100
1.55137489989941E-06	-100
1.55137482149778E-06	-100
1.55137474309615E-06	-100
1.55137466469452E-06	-100
1.55137458629291E-06	-100
1.5513745078913E-06	-100
1.55137442948971E-06	-100
1.55137435108812E-06	-100
1.55137427268654E-06	-100
1.55137419428496E-06	-100
1.55137411588339E-06	-100
1.55137403748184E-06	-100
1.55137395908029E-06	-100
1.55137388067874E-06	-100
1.55137380227721E-06	-100
1.55137372387568E-06	-100
1.55137364547416E-06	-100
1.55137356707265E-06	-100
1.55137348867115E-06	-100
1.55137341026966E-06	-100
1.55137333186817E-06	-100
1.55137325346669E-06	-100
1.55137317506522E-06	-100
1.55137309666376E-06	-100
1.5513730182623E-06	-100
1.55137293986085E-06	-100
1.55137286145941E-06	-100
1.55137278305798E-06	-100
1.55137270465656E-06	-100
1.55137262625514E-06	-100
1.55137254785374E-06	-100
1.55137246945234E-06	-100
1.55137239105095E-06	-100
1.55137231264956E-06	-100
1.55137223424819E-06	-100
1.55137215584682E-06	-100
1.55137207744546E-06	-100
1.55137199904411E-06	-100
1.55137192064276E-06	-100
1.55137184224142E-06	-100
1.5513717638401E-06	-100
1.55137168543878E-06	-100
1.55137160703746E-06	-100
1.55137152863616E-06	-100
1.55137145023486E-06	-100
1.55137137183357E-06	-100
1.55137129343229E-06	-100
1.55137121503102E-06	-100
1.55137113662975E-06	-100
1.5513710582285E-06	-100
1.55137097982725E-06	-100
1.55137090142601E-06	-100
1.55137082302477E-06	-100
1.55137074462355E-06	-100
1.55137066622233E-06	-100
1.55137058782112E-06	-100
1.55137050941992E-06	-100
1.55137043101873E-06	-100
1.55137035261754E-06	-100
1.55137027421636E-06	-100
1.55137019581519E-06	-100
1.55137011741403E-06	-100
1.55137003901288E-06	-100
1.55136996061173E-06	-100
1.55136988221059E-06	-100
1.55136980380946E-06	-100
1.55136972540834E-06	-100
1.55136964700723E-06	-100
1.55136956860612E-06	-100
1.55136949020502E-06	-100
1.55136941180393E-06	-100
1.55136933340285E-06	-100
1.55136925500177E-06	-100
1.55136917660071E-06	-100
1.55136909819965E-06	-100
1.5513690197986E-06	-100
1.55136894139755E-06	-100
1.55136886299652E-06	-100
1.55136878459549E-06	-100
1.55136870619447E-06	-100
1.55136862779346E-06	-100
1.55136854939246E-06	-100
1.55136847099146E-06	-100
1.55136839259047E-06	-100
1.55136831418949E-06	-100
1.55136823578852E-06	-100
1.55136815738756E-06	-100
1.5513680789866E-06	-100
1.55136800058565E-06	-100
1.55136792218471E-06	-100
1.55136784378378E-06	-100
1.55136776538286E-06	-100
1.55136768698194E-06	-100
1.55136760858103E-06	-100
1.55136753018013E-06	-100
1.55136745177924E-06	-100
1.55136737337835E-06	-100
1.55136729497748E-06	-100
1.55136721657661E-06	-100
1.55136713817575E-06	-100
1.5513670597749E-06	-100
1.55136698137405E-06	-100
1.55136690297321E-06	-100
1.55136682457238E-06	-100
1.55136674617156E-06	-100
1.55136666777075E-06	-100
1.55136658936994E-06	-100
1.55136651096915E-06	-100
1.55136643256836E-06	-100
1.55136635416758E-06	-100
1.5513662757668E-06	-100
1.55136619736604E-06	-100
1.55136611896528E-06	-100
1.55136604056453E-06	-100
1.55136596216379E-06	-100
1.55136588376305E-06	-100
1.55136580536233E-06	-100
1.55136572696161E-06	-100
1.5513656485609E-06	-100
1.5513655701602E-06	-100
1.5513654917595E-06	-100
1.55136541335881E-06	-100
1.55136533495814E-06	-100
1.55136525655747E-06	-100
1.5513651781568E-06	-100
1.55136509975615E-06	-100
1.5513650213555E-06	-100
1.55136494295486E-06	-100
1.55136486455423E-06	-100
1.55136478615361E-06	-100
1.55136470775299E-06	-100
1.55136462935238E-06	-100
1.55136455095179E-06	-100
1.55136447255119E-06	-100
1.55136439415061E-06	-100
1.55136431575004E-06	-100
1.55136423734947E-06	-100
1.55136415894891E-06	-100
1.55136408054836E-06	-100
1.55136400214781E-06	-100
1.55136392374728E-06	-100
1.55136384534675E-06	-100
1.55136376694623E-06	-100
1.55136368854572E-06	-100
1.55136361014521E-06	-100
1.55136353174472E-06	-100
1.55136345334423E-06	-100
1.55136337494375E-06	-100
1.55136329654327E-06	-100
1.55136321814281E-06	-100
1.55136313974235E-06	-100
1.5513630613419E-06	-100
1.55136298294146E-06	-100
1.55136290454103E-06	-100
1.5513628261406E-06	-100
1.55136274774019E-06	-100
1.55136266933978E-06	-100
1.55136259093938E-06	-100
1.55136251253898E-06	-100
1.5513624341386E-06	-100
1.55136235573822E-06	-100
1.55136227733785E-06	-100
1.55136219893749E-06	-100
1.55136212053714E-06	-100
1.55136204213679E-06	-100
1.55136196373645E-06	-100
1.55136188533612E-06	-100
1.5513618069358E-06	-100
1.55136172853549E-06	-100
1.55136165013518E-06	-100
1.55136157173488E-06	-100
1.55136149333459E-06	-100
1.55136141493431E-06	-100
1.55136133653404E-06	-100
1.55136125813377E-06	-100
1.55136117973351E-06	-100
1.55136110133326E-06	-100
1.55136102293302E-06	-100
1.55136094453278E-06	-100
1.55136086613255E-06	-100
1.55136078773234E-06	-100
1.55136070933212E-06	-100
1.55136063093192E-06	-100
1.55136055253173E-06	-100
1.55136047413154E-06	-100
1.55136039573136E-06	-100
1.55136031733119E-06	-100
1.55136023893102E-06	-100
1.55136016053087E-06	-100
1.55136008213072E-06	-100
1.55136000373058E-06	-100
1.55135992533045E-06	-100
1.55135984693033E-06	-100
1.55135976853021E-06	-100
1.5513596901301E-06	-100
1.55135961173E-06	-100
1.55135953332991E-06	-100
1.55135945492983E-06	-100
1.55135937652975E-06	-100
1.55135929812968E-06	-100
1.55135921972962E-06	-100
1.55135914132957E-06	-100
1.55135906292952E-06	-100
1.55135898452949E-06	-100
1.55135890612946E-06	-100
1.55135882772944E-06	-100
1.55135874932942E-06	-100
1.55135867092942E-06	-100
1.55135859252942E-06	-100
1.55135851412943E-06	-100
1.55135843572945E-06	-100
1.55135835732948E-06	-100
1.55135827892951E-06	-100
1.55135820052955E-06	-100
1.5513581221296E-06	-100
1.55135804372966E-06	-100
1.55135796532973E-06	-100
1.5513578869298E-06	-100
1.55135780852989E-06	-100
1.55135773012998E-06	-100
1.55135765173007E-06	-100
1.55135757333018E-06	-100
1.55135749493029E-06	-100
1.55135741653042E-06	-100
1.55135733813055E-06	-100
1.55135725973068E-06	-100
1.55135718133083E-06	-100
1.55135710293098E-06	-100
1.55135702453114E-06	-100
1.55135694613131E-06	-100
1.55135686773149E-06	-100
1.55135678933167E-06	-100
1.55135671093187E-06	-100
1.55135663253207E-06	-100
1.55135655413228E-06	-100
1.55135647573249E-06	-100
1.55135639733272E-06	-100
1.55135631893295E-06	-100
1.55135624053319E-06	-100
1.55135616213344E-06	-100
1.5513560837337E-06	-100
1.55135600533396E-06	-100
1.55135592693423E-06	-100
1.55135584853451E-06	-100
1.5513557701348E-06	-100
1.5513556917351E-06	-100
1.5513556133354E-06	-100
1.55135553493571E-06	-100
1.55135545653603E-06	-100
1.55135537813636E-06	-100
1.5513552997367E-06	-100
1.55135522133704E-06	-100
1.55135514293739E-06	-100
1.55135506453775E-06	-100
1.55135498613812E-06	-100
1.5513549077385E-06	-100
1.55135482933888E-06	-100
1.55135475093927E-06	-100
1.55135467253967E-06	-100
1.55135459414008E-06	-100
1.55135451574049E-06	-100
1.55135443734091E-06	-100
1.55135435894134E-06	-100
1.55135428054178E-06	-100
1.55135420214223E-06	-100
1.55135412374268E-06	-100
1.55135404534315E-06	-100
1.55135396694362E-06	-100
1.5513538885441E-06	-100
1.55135381014458E-06	-100
1.55135373174508E-06	-100
1.55135365334558E-06	-100
1.55135357494609E-06	-100
1.55135349654661E-06	-100
1.55135341814713E-06	-100
1.55135333974767E-06	-100
1.55135326134821E-06	-100
1.55135318294876E-06	-100
1.55135310454931E-06	-100
1.55135302614988E-06	-100
1.55135294775045E-06	-100
1.55135286935103E-06	-100
1.55135279095162E-06	-100
1.55135271255222E-06	-100
1.55135263415283E-06	-100
1.55135255575344E-06	-100
1.55135247735406E-06	-100
1.55135239895469E-06	-100
1.55135232055533E-06	-100
1.55135224215597E-06	-100
1.55135216375662E-06	-100
1.55135208535728E-06	-100
1.55135200695795E-06	-100
1.55135192855863E-06	-100
1.55135185015931E-06	-100
1.55135177176001E-06	-100
1.55135169336071E-06	-100
1.55135161496141E-06	-100
1.55135153656213E-06	-100
1.55135145816285E-06	-100
1.55135137976359E-06	-100
1.55135130136433E-06	-100
1.55135122296507E-06	-100
1.55135114456583E-06	-100
1.55135106616659E-06	-100
1.55135098776736E-06	-100
1.55135090936814E-06	-100
1.55135083096893E-06	-100
1.55135075256973E-06	-100
1.55135067417053E-06	-100
1.55135059577134E-06	-100
1.55135051737216E-06	-100
1.55135043897299E-06	-100
1.55135036057382E-06	-100
1.55135028217466E-06	-100
1.55135020377552E-06	-100
1.55135012537637E-06	-100
1.55135004697724E-06	-100
1.55134996857812E-06	-100
1.551349890179E-06	-100
1.55134981177989E-06	-100
1.55134973338079E-06	-100
1.55134965498169E-06	-100
1.55134957658261E-06	-100
1.55134949818353E-06	-100
1.55134941978446E-06	-100
1.5513493413854E-06	-100
1.55134926298634E-06	-100
1.5513491845873E-06	-100
1.55134910618826E-06	-100
1.55134902778923E-06	-100
1.55134894939021E-06	-100
1.55134887099119E-06	-100
1.55134879259218E-06	-100
1.55134871419319E-06	-100
1.55134863579419E-06	-100
1.55134855739521E-06	-100
1.55134847899624E-06	-100
1.55134840059727E-06	-100
1.55134832219831E-06	-100
1.55134824379936E-06	-100
1.55134816540042E-06	-100
1.55134808700148E-06	-100
1.55134800860255E-06	-100
1.55134793020363E-06	-100
1.55134785180472E-06	-100
1.55134777340582E-06	-100
1.55134769500692E-06	-100
1.55134761660804E-06	-100
1.55134753820916E-06	-100
1.55134745981028E-06	-100
1.55134738141142E-06	-100
1.55134730301256E-06	-100
1.55134722461372E-06	-100
1.55134714621488E-06	-100
1.55134706781604E-06	-100
1.55134698941722E-06	-100
1.5513469110184E-06	-100
1.55134683261959E-06	-100
1.55134675422079E-06	-100
1.551346675822E-06	-100
1.55134659742322E-06	-100
1.55134651902444E-06	-100
1.55134644062567E-06	-100
1.55134636222691E-06	-100
1.55134628382816E-06	-100
1.55134620542941E-06	-100
1.55134612703067E-06	-100
1.55134604863194E-06	-100
1.55134597023322E-06	-100
1.55134589183451E-06	-100
1.5513458134358E-06	-100
1.55134573503711E-06	-100
1.55134565663842E-06	-100
1.55134557823974E-06	-100
1.55134549984106E-06	-100
1.5513454214424E-06	-100
1.55134534304374E-06	-100
1.55134526464509E-06	-100
1.55134518624645E-06	-100
1.55134510784781E-06	-100
1.55134502944919E-06	-100
1.55134495105057E-06	-100
1.55134487265196E-06	-100
1.55134479425335E-06	-100
1.55134471585476E-06	-100
1.55134463745617E-06	-100
1.55134455905759E-06	-100
1.55134448065902E-06	-100
1.55134440226046E-06	-100
1.55134432386191E-06	-100
1.55134424546336E-06	-100
1.55134416706482E-06	-100
1.55134408866629E-06	-100
1.55134401026776E-06	-100
1.55134393186925E-06	-100
1.55134385347074E-06	-100
1.55134377507224E-06	-100
1.55134369667375E-06	-100
1.55134361827527E-06	-100
1.55134353987679E-06	-100
1.55134346147832E-06	-100
1.55134338307986E-06	-100
1.55134330468141E-06	-100
1.55134322628297E-06	-100
1.55134314788453E-06	-100
1.5513430694861E-06	-100
1.55134299108768E-06	-100
1.55134291268927E-06	-100
1.55134283429087E-06	-100
1.55134275589247E-06	-100
1.55134267749408E-06	-100
1.5513425990957E-06	-100
1.55134252069733E-06	-100
1.55134244229896E-06	-100
1.55134236390061E-06	-100
1.55134228550226E-06	-100
1.55134220710392E-06	-100
1.55134212870558E-06	-100
1.55134205030726E-06	-100
1.55134197190894E-06	-100
1.55134189351063E-06	-100
1.55134181511233E-06	-100
1.55134173671404E-06	-100
1.55134165831575E-06	-100
1.55134157991747E-06	-100
1.5513415015192E-06	-100
1.55134142312094E-06	-100
1.55134134472269E-06	-100
1.55134126632444E-06	-100
1.55134118792621E-06	-100
1.55134110952798E-06	-100
1.55134103112975E-06	-100
1.55134095273154E-06	-100
1.55134087433333E-06	-100
1.55134079593513E-06	-100
1.55134071753694E-06	-100
1.55134063913876E-06	-100
1.55134056074059E-06	-100
1.55134048234242E-06	-100
1.55134040394426E-06	-100
1.55134032554611E-06	-100
1.55134024714797E-06	-100
1.55134016874983E-06	-100
1.55134009035171E-06	-100
1.55134001195359E-06	-100
1.55133993355548E-06	-100
1.55133985515737E-06	-100
1.55133977675928E-06	-100
1.55133969836119E-06	-100
1.55133961996311E-06	-100
1.55133954156504E-06	-100
1.55133946316697E-06	-100
1.55133938476892E-06	-100
1.55133930637087E-06	-100
1.55133922797283E-06	-100
1.5513391495748E-06	-100
1.55133907117677E-06	-100
1.55133899277876E-06	-100
1.55133891438075E-06	-100
1.55133883598275E-06	-100
1.55133875758476E-06	-100
1.55133867918677E-06	-100
1.5513386007888E-06	-100
1.55133852239083E-06	-100
1.55133844399287E-06	-100
1.55133836559491E-06	-100
1.55133828719697E-06	-100
1.55133820879903E-06	-100
1.5513381304011E-06	-100
1.55133805200318E-06	-100
1.55133797360527E-06	-100
1.55133789520736E-06	-100
1.55133781680947E-06	-100
1.55133773841158E-06	-100
1.5513376600137E-06	-100
1.55133758161582E-06	-100
1.55133750321796E-06	-100
1.5513374248201E-06	-100
1.55133734642225E-06	-100
1.55133726802441E-06	-100
1.55133718962657E-06	-100
1.55133711122875E-06	-100
1.55133703283093E-06	-100
1.55133695443312E-06	-100
1.55133687603532E-06	-100
1.55133679763752E-06	-100
1.55133671923974E-06	-100
1.55133664084196E-06	-100
1.55133656244419E-06	-100
1.55133648404643E-06	-100
1.55133640564867E-06	-100
1.55133632725092E-06	-100
1.55133624885319E-06	-100
1.55133617045546E-06	-100
1.55133609205773E-06	-100
1.55133601366002E-06	-100
1.55133593526231E-06	-100
1.55133585686461E-06	-100
1.55133577846692E-06	-100
1.55133570006924E-06	-100
1.55133562167156E-06	-100
1.55133554327389E-06	-100
1.55133546487623E-06	-100
1.55133538647858E-06	-100
1.55133530808094E-06	-100
1.5513352296833E-06	-100
1.55133515128567E-06	-100
1.55133507288806E-06	-100
1.55133499449044E-06	-100
1.55133491609284E-06	-100
1.55133483769524E-06	-100
1.55133475929765E-06	-100
1.55133468090007E-06	-100
1.5513346025025E-06	-100
1.55133452410494E-06	-100
1.55133444570738E-06	-100
1.55133436730983E-06	-100
1.55133428891229E-06	-100
1.55133421051476E-06	-100
1.55133413211723E-06	-100
1.55133405371972E-06	-100
1.55133397532221E-06	-100
1.55133389692471E-06	-100
1.55133381852721E-06	-100
1.55133374012973E-06	-100
1.55133366173225E-06	-100
1.55133358333478E-06	-100
1.55133350493732E-06	-100
1.55133342653987E-06	-100
1.55133334814242E-06	-100
1.55133326974498E-06	-100
1.55133319134755E-06	-100
1.55133311295013E-06	-100
1.55133303455272E-06	-100
1.55133295615531E-06	-100
1.55133287775791E-06	-100
1.55133279936052E-06	-100
1.55133272096314E-06	-100
1.55133264256577E-06	-100
1.5513325641684E-06	-100
1.55133248577104E-06	-100
1.55133240737369E-06	-100
1.55133232897635E-06	-100
1.55133225057901E-06	-100
1.55133217218169E-06	-100
1.55133209378437E-06	-100
1.55133201538706E-06	-100
1.55133193698975E-06	-100
1.55133185859246E-06	-100
1.55133178019517E-06	-100
1.55133170179789E-06	-100
1.55133162340062E-06	-100
1.55133154500336E-06	-100
1.5513314666061E-06	-100
1.55133138820886E-06	-100
1.55133130981162E-06	-100
1.55133123141438E-06	-100
1.55133115301716E-06	-100
1.55133107461995E-06	-100
1.55133099622274E-06	-100
1.55133091782554E-06	-100
1.55133083942835E-06	-100
1.55133076103116E-06	-100
1.55133068263398E-06	-100
1.55133060423682E-06	-100
1.55133052583966E-06	-100
1.5513304474425E-06	-100
1.55133036904536E-06	-100
1.55133029064822E-06	-100
1.55133021225109E-06	-100
1.55133013385397E-06	-100
1.55133005545686E-06	-100
1.55132997705976E-06	-100
1.55132989866266E-06	-100
1.55132982026557E-06	-100
1.55132974186849E-06	-100
1.55132966347141E-06	-100
1.55132958507435E-06	-100
1.55132950667729E-06	-100
1.55132942828024E-06	-100
1.5513293498832E-06	-100
1.55132927148617E-06	-100
1.55132919308914E-06	-100
1.55132911469212E-06	-100
1.55132903629511E-06	-100
1.55132895789811E-06	-100
1.55132887950112E-06	-100
1.55132880110413E-06	-100
1.55132872270715E-06	-100
1.55132864431018E-06	-100
1.55132856591322E-06	-100
1.55132848751627E-06	-100
1.55132840911932E-06	-100
1.55132833072238E-06	-100
1.55132825232545E-06	-100
1.55132817392853E-06	-100
1.55132809553162E-06	-100
1.55132801713471E-06	-100
1.55132793873781E-06	-100
1.55132786034092E-06	-100
1.55132778194404E-06	-100
1.55132770354716E-06	-100
1.55132762515029E-06	-100
1.55132754675343E-06	-100
1.55132746835658E-06	-100
1.55132738995974E-06	-100
1.5513273115629E-06	-100
1.55132723316608E-06	-100
1.55132715476926E-06	-100
1.55132707637244E-06	-100
1.55132699797564E-06	-100
1.55132691957884E-06	-100
1.55132684118206E-06	-100
1.55132676278528E-06	-100
1.5513266843885E-06	-100
1.55132660599174E-06	-100
1.55132652759498E-06	-100
1.55132644919824E-06	-100
1.5513263708015E-06	-100
1.55132629240476E-06	-100
1.55132621400804E-06	-100
1.55132613561132E-06	-100
1.55132605721461E-06	-100
1.55132597881791E-06	-100
1.55132590042122E-06	-100
1.55132582202453E-06	-100
1.55132574362786E-06	-100
1.55132566523119E-06	-100
1.55132558683453E-06	-100
1.55132550843787E-06	-100
1.55132543004123E-06	-100
1.55132535164459E-06	-100
1.55132527324796E-06	-100
1.55132519485134E-06	-100
1.55132511645473E-06	-100
1.55132503805812E-06	-100
1.55132495966152E-06	-100
1.55132488126493E-06	-100
1.55132480286835E-06	-100
1.55132472447178E-06	-100
1.55132464607521E-06	-100
1.55132456767865E-06	-100
1.5513244892821E-06	-100
1.55132441088556E-06	-100
1.55132433248903E-06	-100
1.5513242540925E-06	-100
1.55132417569598E-06	-100
1.55132409729947E-06	-100
1.55132401890297E-06	-100
1.55132394050647E-06	-100
1.55132386210999E-06	-100
1.55132378371351E-06	-100
1.55132370531704E-06	-100
1.55132362692057E-06	-100
1.55132354852412E-06	-100
1.55132347012767E-06	-100
1.55132339173123E-06	-100
1.5513233133348E-06	-100
1.55132323493838E-06	-100
1.55132315654196E-06	-100
1.55132307814555E-06	-100
1.55132299974915E-06	-100
1.55132292135276E-06	-100
1.55132284295638E-06	-100
1.55132276456E-06	-100
1.55132268616363E-06	-100
1.55132260776727E-06	-100
1.55132252937092E-06	-100
1.55132245097458E-06	-100
1.55132237257824E-06	-100
1.55132229418191E-06	-100
1.55132221578559E-06	-100
1.55132213738928E-06	-100
1.55132205899298E-06	-100
1.55132198059668E-06	-100
1.55132190220039E-06	-100
1.55132182380411E-06	-100
1.55132174540784E-06	-100
1.55132166701157E-06	-100
1.55132158861531E-06	-100
1.55132151021906E-06	-100
1.55132143182282E-06	-100
1.55132135342659E-06	-100
1.55132127503036E-06	-100
1.55132119663415E-06	-100
1.55132111823794E-06	-100
1.55132103984174E-06	-100
1.55132096144554E-06	-100
1.55132088304936E-06	-100
1.55132080465318E-06	-100
1.55132072625701E-06	-100
1.55132064786085E-06	-100
1.55132056946469E-06	-100
1.55132049106855E-06	-100
1.55132041267241E-06	-100
1.55132033427628E-06	-100
1.55132025588016E-06	-100
1.55132017748404E-06	-100
1.55132009908794E-06	-100
1.55132002069184E-06	-100
1.55131994229575E-06	-100
1.55131986389966E-06	-100
1.55131978550359E-06	-100
1.55131970710752E-06	-100
1.55131962871146E-06	-100
1.55131955031541E-06	-100
1.55131947191937E-06	-100
1.55131939352333E-06	-100
1.55131931512731E-06	-100
1.55131923673129E-06	-100
1.55131915833527E-06	-100
1.55131907993927E-06	-100
1.55131900154328E-06	-100
1.55131892314729E-06	-100
1.55131884475131E-06	-100
1.55131876635534E-06	-100
1.55131868795937E-06	-100
1.55131860956342E-06	-100
1.55131853116747E-06	-100
1.55131845277153E-06	-100
1.5513183743756E-06	-100
1.55131829597967E-06	-100
1.55131821758376E-06	-100
1.55131813918785E-06	-100
1.55131806079195E-06	-100
1.55131798239605E-06	-100
1.55131790400017E-06	-100
1.55131782560429E-06	-100
1.55131774720842E-06	-100
1.55131766881256E-06	-100
1.55131759041671E-06	-100
1.55131751202087E-06	-100
1.55131743362503E-06	-100
1.5513173552292E-06	-100
1.55131727683338E-06	-100
1.55131719843756E-06	-100
1.55131712004176E-06	-100
1.55131704164596E-06	-100
1.55131696325017E-06	-100
1.55131688485439E-06	-100
1.55131680645862E-06	-100
1.55131672806285E-06	-100
1.55131664966709E-06	-100
1.55131657127134E-06	-100
1.5513164928756E-06	-100
1.55131641447987E-06	-100
1.55131633608414E-06	-100
1.55131625768842E-06	-100
1.55131617929271E-06	-100
1.55131610089701E-06	-100
1.55131602250131E-06	-100
